	Area Code	Area	Item	Year Code	Year	Unit	Value	latitude	longitude	country
982	40	Chile	Pineapples and products	2017	2017	1000 tonnes	1	-35.675146999999996	-71.542969	CL
983	40	Chile	Dates	2017	2017	1000 tonnes	0	-35.675146999999996	-71.542969	CL
984	40	Chile	Grapes and products (excl wine)	2017	2017	1000 tonnes	120	-35.675146999999996	-71.542969	CL
985	40	Chile	Fruits, Other	2017	2017	1000 tonnes	204	-35.675146999999996	-71.542969	CL
986	40	Chile	Offals, Edible	2017	2017	1000 tonnes	3	-35.675146999999996	-71.542969	CL
987	40	Chile	Fats, Animals, Raw	2017	2017	1000 tonnes	0	-35.675146999999996	-71.542969	CL
988	40	Chile	Eggs	2017	2017	1000 tonnes	12	-35.675146999999996	-71.542969	CL
989	40	Chile	Milk - Excluding Butter	2017	2017	1000 tonnes	24	-35.675146999999996	-71.542969	CL
990	44	Colombia	Wheat and products	2017	2017	1000 tonnes	29	4.570868	-74.297333	CO
991	44	Colombia	Rice and products	2017	2017	1000 tonnes	160	4.570868	-74.297333	CO
992	44	Colombia	Barley and products	2017	2017	1000 tonnes	1	4.570868	-74.297333	CO
993	44	Colombia	Maize and products	2017	2017	1000 tonnes	69	4.570868	-74.297333	CO
994	44	Colombia	Oats	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
995	44	Colombia	Sorghum and products	2017	2017	1000 tonnes	1	4.570868	-74.297333	CO
996	44	Colombia	Cereals, Other	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
997	44	Colombia	Cassava and products	2017	2017	1000 tonnes	66	4.570868	-74.297333	CO
998	44	Colombia	Potatoes and products	2017	2017	1000 tonnes	211	4.570868	-74.297333	CO
999	44	Colombia	Yams	2017	2017	1000 tonnes	32	4.570868	-74.297333	CO
1000	44	Colombia	Roots, Other	2017	2017	1000 tonnes	10	4.570868	-74.297333	CO
1001	44	Colombia	Sugar cane	2017	2017	1000 tonnes	1853	4.570868	-74.297333	CO
1002	44	Colombia	Sugar beet	2017	2017	1000 tonnes	1	4.570868	-74.297333	CO
1003	44	Colombia	Sugar non-centrifugal	2017	2017	1000 tonnes	25	4.570868	-74.297333	CO
1004	44	Colombia	Honey	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
1005	44	Colombia	Beans	2017	2017	1000 tonnes	6	4.570868	-74.297333	CO
1006	44	Colombia	Peas	2017	2017	1000 tonnes	3	4.570868	-74.297333	CO
1007	44	Colombia	Pulses, Other and products	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
1008	44	Colombia	Nuts and products	2017	2017	1000 tonnes	4	4.570868	-74.297333	CO
1009	44	Colombia	Soyabeans	2017	2017	1000 tonnes	6	4.570868	-74.297333	CO
1010	44	Colombia	Groundnuts (Shelled Eq)	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
1011	44	Colombia	Rape and Mustardseed	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
1012	44	Colombia	Cottonseed	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
1013	44	Colombia	Coconuts - Incl Copra	2017	2017	1000 tonnes	10	4.570868	-74.297333	CO
1014	44	Colombia	Sesame seed	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
1015	44	Colombia	Palm kernels	2017	2017	1000 tonnes	95	4.570868	-74.297333	CO
1016	44	Colombia	Tomatoes and products	2017	2017	1000 tonnes	29	4.570868	-74.297333	CO
1017	44	Colombia	Onions	2017	2017	1000 tonnes	138	4.570868	-74.297333	CO
1018	44	Colombia	Vegetables, Other	2017	2017	1000 tonnes	108	4.570868	-74.297333	CO
1019	44	Colombia	Oranges, Mandarines	2017	2017	1000 tonnes	49	4.570868	-74.297333	CO
1020	44	Colombia	Lemons, Limes and products	2017	2017	1000 tonnes	21	4.570868	-74.297333	CO
1021	44	Colombia	Citrus, Other	2017	2017	1000 tonnes	68	4.570868	-74.297333	CO
1022	44	Colombia	Bananas	2017	2017	1000 tonnes	76	4.570868	-74.297333	CO
1023	44	Colombia	Plantains	2017	2017	1000 tonnes	397	4.570868	-74.297333	CO
1024	44	Colombia	Apples and products	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
1025	44	Colombia	Pineapples and products	2017	2017	1000 tonnes	273	4.570868	-74.297333	CO
1026	44	Colombia	Dates	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
1027	44	Colombia	Grapes and products (excl wine)	2017	2017	1000 tonnes	6	4.570868	-74.297333	CO
1028	44	Colombia	Fruits, Other	2017	2017	1000 tonnes	250	4.570868	-74.297333	CO
1029	44	Colombia	Coffee and products	2017	2017	1000 tonnes	8	4.570868	-74.297333	CO
1030	44	Colombia	Cocoa Beans and products	2017	2017	1000 tonnes	3	4.570868	-74.297333	CO
1031	44	Colombia	Tea (including mate)	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
1032	44	Colombia	Bovine Meat	2017	2017	1000 tonnes	15	4.570868	-74.297333	CO
1033	44	Colombia	Mutton & Goat Meat	2017	2017	1000 tonnes	0	4.570868	-74.297333	CO
1034	44	Colombia	Pigmeat	2017	2017	1000 tonnes	18	4.570868	-74.297333	CO
1035	44	Colombia	Poultry Meat	2017	2017	1000 tonnes	78	4.570868	-74.297333	CO
1036	44	Colombia	Eggs	2017	2017	1000 tonnes	40	4.570868	-74.297333	CO
1037	44	Colombia	Milk - Excluding Butter	2017	2017	1000 tonnes	355	4.570868	-74.297333	CO
1038	48	Costa Rica	Wheat and products	2017	2017	1000 tonnes	10	9.748917	-83.753428	CR
1039	48	Costa Rica	Rice and products	2017	2017	1000 tonnes	9	9.748917	-83.753428	CR
1040	48	Costa Rica	Maize and products	2017	2017	1000 tonnes	43	9.748917	-83.753428	CR
1041	48	Costa Rica	Sorghum and products	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1042	48	Costa Rica	Cassava and products	2017	2017	1000 tonnes	14	9.748917	-83.753428	CR
1043	48	Costa Rica	Potatoes and products	2017	2017	1000 tonnes	9	9.748917	-83.753428	CR
1044	48	Costa Rica	Sweet potatoes	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1045	48	Costa Rica	Yams	2017	2017	1000 tonnes	2	9.748917	-83.753428	CR
1046	48	Costa Rica	Roots, Other	2017	2017	1000 tonnes	3	9.748917	-83.753428	CR
1047	48	Costa Rica	Sugar cane	2017	2017	1000 tonnes	206	9.748917	-83.753428	CR
1048	48	Costa Rica	Honey	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1049	48	Costa Rica	Beans	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1050	48	Costa Rica	Nuts and products	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1051	48	Costa Rica	Soyabeans	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1052	48	Costa Rica	Groundnuts (Shelled Eq)	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1053	48	Costa Rica	Coconuts - Incl Copra	2017	2017	1000 tonnes	1	9.748917	-83.753428	CR
1054	48	Costa Rica	Sesame seed	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1055	48	Costa Rica	Palm kernels	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1056	48	Costa Rica	Tomatoes and products	2017	2017	1000 tonnes	6	9.748917	-83.753428	CR
1057	48	Costa Rica	Onions	2017	2017	1000 tonnes	4	9.748917	-83.753428	CR
1058	48	Costa Rica	Vegetables, Other	2017	2017	1000 tonnes	34	9.748917	-83.753428	CR
1059	48	Costa Rica	Oranges, Mandarines	2017	2017	1000 tonnes	24	9.748917	-83.753428	CR
1060	48	Costa Rica	Lemons, Limes and products	2017	2017	1000 tonnes	4	9.748917	-83.753428	CR
1061	48	Costa Rica	Grapefruit and products	2017	2017	1000 tonnes	2	9.748917	-83.753428	CR
1062	48	Costa Rica	Bananas	2017	2017	1000 tonnes	71	9.748917	-83.753428	CR
1063	48	Costa Rica	Plantains	2017	2017	1000 tonnes	11	9.748917	-83.753428	CR
1064	48	Costa Rica	Pineapples and products	2017	2017	1000 tonnes	553	9.748917	-83.753428	CR
1065	48	Costa Rica	Fruits, Other	2017	2017	1000 tonnes	15	9.748917	-83.753428	CR
1066	48	Costa Rica	Coffee and products	2017	2017	1000 tonnes	5	9.748917	-83.753428	CR
1067	48	Costa Rica	Cocoa Beans and products	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1068	48	Costa Rica	Pepper	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1069	48	Costa Rica	Offals, Edible	2017	2017	1000 tonnes	1	9.748917	-83.753428	CR
1070	48	Costa Rica	Fats, Animals, Raw	2017	2017	1000 tonnes	0	9.748917	-83.753428	CR
1071	48	Costa Rica	Eggs	2017	2017	1000 tonnes	3	9.748917	-83.753428	CR
1072	48	Costa Rica	Milk - Excluding Butter	2017	2017	1000 tonnes	57	9.748917	-83.753428	CR
1073	107	Côte d'Ivoire	Rice and products	2017	2017	1000 tonnes	318	7.539989	-5.54708	CI
1074	107	Côte d'Ivoire	Maize and products	2017	2017	1000 tonnes	156	7.539989	-5.54708	CI
1075	107	Côte d'Ivoire	Millet and products	2017	2017	1000 tonnes	5	7.539989	-5.54708	CI
1076	107	Côte d'Ivoire	Sorghum and products	2017	2017	1000 tonnes	5	7.539989	-5.54708	CI
1077	107	Côte d'Ivoire	Cereals, Other	2017	2017	1000 tonnes	2	7.539989	-5.54708	CI
1078	107	Côte d'Ivoire	Cassava and products	2017	2017	1000 tonnes	268	7.539989	-5.54708	CI
1079	107	Côte d'Ivoire	Potatoes and products	2017	2017	1000 tonnes	1	7.539989	-5.54708	CI
1080	107	Côte d'Ivoire	Sweet potatoes	2017	2017	1000 tonnes	8	7.539989	-5.54708	CI
1081	107	Côte d'Ivoire	Yams	2017	2017	1000 tonnes	535	7.539989	-5.54708	CI
1082	107	Côte d'Ivoire	Roots, Other	2017	2017	1000 tonnes	9	7.539989	-5.54708	CI
1083	107	Côte d'Ivoire	Sugar cane	2017	2017	1000 tonnes	18	7.539989	-5.54708	CI
1084	107	Côte d'Ivoire	Honey	2017	2017	1000 tonnes	0	7.539989	-5.54708	CI
1085	107	Côte d'Ivoire	Beans	2017	2017	1000 tonnes	2	7.539989	-5.54708	CI
1086	107	Côte d'Ivoire	Pulses, Other and products	2017	2017	1000 tonnes	1	7.539989	-5.54708	CI
1087	107	Côte d'Ivoire	Nuts and products	2017	2017	1000 tonnes	26	7.539989	-5.54708	CI
1088	107	Côte d'Ivoire	Soyabeans	2017	2017	1000 tonnes	0	7.539989	-5.54708	CI
1089	107	Côte d'Ivoire	Groundnuts (Shelled Eq)	2017	2017	1000 tonnes	10	7.539989	-5.54708	CI
1090	107	Côte d'Ivoire	Coconuts - Incl Copra	2017	2017	1000 tonnes	11	7.539989	-5.54708	CI
1091	107	Côte d'Ivoire	Sesame seed	2017	2017	1000 tonnes	0	7.539989	-5.54708	CI
1092	107	Côte d'Ivoire	Tomatoes and products	2017	2017	1000 tonnes	4	7.539989	-5.54708	CI
1093	107	Côte d'Ivoire	Vegetables, Other	2017	2017	1000 tonnes	67	7.539989	-5.54708	CI
1094	107	Côte d'Ivoire	Oranges, Mandarines	2017	2017	1000 tonnes	4	7.539989	-5.54708	CI
1095	107	Côte d'Ivoire	Grapefruit and products	2017	2017	1000 tonnes	3	7.539989	-5.54708	CI
1096	107	Côte d'Ivoire	Citrus, Other	2017	2017	1000 tonnes	5	7.539989	-5.54708	CI
1097	107	Côte d'Ivoire	Bananas	2017	2017	1000 tonnes	44	7.539989	-5.54708	CI
1098	107	Côte d'Ivoire	Plantains	2017	2017	1000 tonnes	319	7.539989	-5.54708	CI
1099	107	Côte d'Ivoire	Pineapples and products	2017	2017	1000 tonnes	5	7.539989	-5.54708	CI
1100	107	Côte d'Ivoire	Fruits, Other	2017	2017	1000 tonnes	19	7.539989	-5.54708	CI
1101	107	Côte d'Ivoire	Coffee and products	2017	2017	1000 tonnes	3	7.539989	-5.54708	CI
1102	107	Côte d'Ivoire	Cocoa Beans and products	2017	2017	1000 tonnes	71	7.539989	-5.54708	CI
1103	107	Côte d'Ivoire	Pepper	2017	2017	1000 tonnes	0	7.539989	-5.54708	CI
1104	107	Côte d'Ivoire	Pimento	2017	2017	1000 tonnes	5	7.539989	-5.54708	CI
1105	107	Côte d'Ivoire	Spices, Other	2017	2017	1000 tonnes	0	7.539989	-5.54708	CI
1106	107	Côte d'Ivoire	Bovine Meat	2017	2017	1000 tonnes	1	7.539989	-5.54708	CI
1107	107	Côte d'Ivoire	Mutton & Goat Meat	2017	2017	1000 tonnes	1	7.539989	-5.54708	CI
1108	107	Côte d'Ivoire	Pigmeat	2017	2017	1000 tonnes	0	7.539989	-5.54708	CI
1109	107	Côte d'Ivoire	Poultry Meat	2017	2017	1000 tonnes	3	7.539989	-5.54708	CI
1110	107	Côte d'Ivoire	Eggs	2017	2017	1000 tonnes	3	7.539989	-5.54708	CI
1111	107	Côte d'Ivoire	Milk - Excluding Butter	2017	2017	1000 tonnes	2	7.539989	-5.54708	CI
1112	98	Croatia	Wheat and products	2017	2017	1000 tonnes	38	45.1	15.2	HR
1113	98	Croatia	Barley and products	2017	2017	1000 tonnes	15	45.1	15.2	HR
1114	98	Croatia	Maize and products	2017	2017	1000 tonnes	32	45.1	15.2	HR
1115	98	Croatia	Rye and products	2017	2017	1000 tonnes	0	45.1	15.2	HR
1116	98	Croatia	Oats	2017	2017	1000 tonnes	4	45.1	15.2	HR
1117	98	Croatia	Millet and products	2017	2017	1000 tonnes	0	45.1	15.2	HR
1118	98	Croatia	Sorghum and products	2017	2017	1000 tonnes	0	45.1	15.2	HR
1119	98	Croatia	Cereals, Other	2017	2017	1000 tonnes	5	45.1	15.2	HR
1120	98	Croatia	Potatoes and products	2017	2017	1000 tonnes	7	45.1	15.2	HR
1121	98	Croatia	Sugar beet	2017	2017	1000 tonnes	65	45.1	15.2	HR
1122	98	Croatia	Honey	2017	2017	1000 tonnes	0	45.1	15.2	HR
1123	98	Croatia	Beans	2017	2017	1000 tonnes	0	45.1	15.2	HR
1124	98	Croatia	Peas	2017	2017	1000 tonnes	0	45.1	15.2	HR
1125	98	Croatia	Pulses, Other and products	2017	2017	1000 tonnes	0	45.1	15.2	HR
1126	98	Croatia	Nuts and products	2017	2017	1000 tonnes	0	45.1	15.2	HR
1127	98	Croatia	Soyabeans	2017	2017	1000 tonnes	8	45.1	15.2	HR
1128	98	Croatia	Sunflower seed	2017	2017	1000 tonnes	6	45.1	15.2	HR
1129	98	Croatia	Rape and Mustardseed	2017	2017	1000 tonnes	5	45.1	15.2	HR
1130	98	Croatia	Olives (including preserved)	2017	2017	1000 tonnes	3	45.1	15.2	HR
1131	98	Croatia	Oilcrops, Other	2017	2017	1000 tonnes	0	45.1	15.2	HR
1132	98	Croatia	Tomatoes and products	2017	2017	1000 tonnes	4	45.1	15.2	HR
1133	98	Croatia	Onions	2017	2017	1000 tonnes	2	45.1	15.2	HR
1134	98	Croatia	Vegetables, Other	2017	2017	1000 tonnes	105	45.1	15.2	HR
1135	98	Croatia	Oranges, Mandarines	2017	2017	1000 tonnes	2	45.1	15.2	HR
1136	98	Croatia	Lemons, Limes and products	2017	2017	1000 tonnes	0	45.1	15.2	HR
1137	98	Croatia	Grapefruit and products	2017	2017	1000 tonnes	0	45.1	15.2	HR
1138	98	Croatia	Citrus, Other	2017	2017	1000 tonnes	0	45.1	15.2	HR
1139	98	Croatia	Bananas	2017	2017	1000 tonnes	3	45.1	15.2	HR
1140	98	Croatia	Apples and products	2017	2017	1000 tonnes	6	45.1	15.2	HR
1141	98	Croatia	Grapes and products (excl wine)	2017	2017	1000 tonnes	3	45.1	15.2	HR
1142	98	Croatia	Fruits, Other	2017	2017	1000 tonnes	4	45.1	15.2	HR
1143	98	Croatia	Offals, Edible	2017	2017	1000 tonnes	1	45.1	15.2	HR
1144	98	Croatia	Fats, Animals, Raw	2017	2017	1000 tonnes	0	45.1	15.2	HR
1145	98	Croatia	Eggs	2017	2017	1000 tonnes	2	45.1	15.2	HR
1146	98	Croatia	Milk - Excluding Butter	2017	2017	1000 tonnes	9	45.1	15.2	HR
1147	49	Cuba	Wheat and products	2017	2017	1000 tonnes	41	21.521757	-77.78116700000001	CU
1148	49	Cuba	Rice and products	2017	2017	1000 tonnes	23	21.521757	-77.78116700000001	CU
1149	49	Cuba	Barley and products	2017	2017	1000 tonnes	0	21.521757	-77.78116700000001	CU
1150	49	Cuba	Maize and products	2017	2017	1000 tonnes	75	21.521757	-77.78116700000001	CU
1151	49	Cuba	Sorghum and products	2017	2017	1000 tonnes	0	21.521757	-77.78116700000001	CU
1152	49	Cuba	Cassava and products	2017	2017	1000 tonnes	27	21.521757	-77.78116700000001	CU
1153	49	Cuba	Potatoes and products	2017	2017	1000 tonnes	5	21.521757	-77.78116700000001	CU
1154	49	Cuba	Sweet potatoes	2017	2017	1000 tonnes	14	21.521757	-77.78116700000001	CU
1155	49	Cuba	Yams	2017	2017	1000 tonnes	2	21.521757	-77.78116700000001	CU
1156	49	Cuba	Roots, Other	2017	2017	1000 tonnes	17	21.521757	-77.78116700000001	CU
1157	49	Cuba	Sugar cane	2017	2017	1000 tonnes	800	21.521757	-77.78116700000001	CU
1158	49	Cuba	Honey	2017	2017	1000 tonnes	0	21.521757	-77.78116700000001	CU
1159	49	Cuba	Beans	2017	2017	1000 tonnes	5	21.521757	-77.78116700000001	CU
1160	49	Cuba	Pulses, Other and products	2017	2017	1000 tonnes	1	21.521757	-77.78116700000001	CU
1161	49	Cuba	Groundnuts (Shelled Eq)	2017	2017	1000 tonnes	0	21.521757	-77.78116700000001	CU
1162	49	Cuba	Coconuts - Incl Copra	2017	2017	1000 tonnes	6	21.521757	-77.78116700000001	CU
1163	49	Cuba	Tomatoes and products	2017	2017	1000 tonnes	60	21.521757	-77.78116700000001	CU
1164	49	Cuba	Onions	2017	2017	1000 tonnes	11	21.521757	-77.78116700000001	CU
1165	49	Cuba	Vegetables, Other	2017	2017	1000 tonnes	187	21.521757	-77.78116700000001	CU
1166	49	Cuba	Oranges, Mandarines	2017	2017	1000 tonnes	2	21.521757	-77.78116700000001	CU
1167	49	Cuba	Lemons, Limes and products	2017	2017	1000 tonnes	1	21.521757	-77.78116700000001	CU
1168	49	Cuba	Grapefruit and products	2017	2017	1000 tonnes	2	21.521757	-77.78116700000001	CU
1169	49	Cuba	Citrus, Other	2017	2017	1000 tonnes	0	21.521757	-77.78116700000001	CU
1170	49	Cuba	Bananas	2017	2017	1000 tonnes	30	21.521757	-77.78116700000001	CU
1171	49	Cuba	Plantains	2017	2017	1000 tonnes	7	21.521757	-77.78116700000001	CU
1172	49	Cuba	Apples and products	2017	2017	1000 tonnes	0	21.521757	-77.78116700000001	CU
1173	49	Cuba	Pineapples and products	2017	2017	1000 tonnes	4	21.521757	-77.78116700000001	CU
1174	49	Cuba	Grapes and products (excl wine)	2017	2017	1000 tonnes	2	21.521757	-77.78116700000001	CU
1175	49	Cuba	Fruits, Other	2017	2017	1000 tonnes	85	21.521757	-77.78116700000001	CU
1176	49	Cuba	Coffee and products	2017	2017	1000 tonnes	0	21.521757	-77.78116700000001	CU
1177	49	Cuba	Cocoa Beans and products	2017	2017	1000 tonnes	0	21.521757	-77.78116700000001	CU
1178	49	Cuba	Offals, Edible	2017	2017	1000 tonnes	1	21.521757	-77.78116700000001	CU
1179	49	Cuba	Fats, Animals, Raw	2017	2017	1000 tonnes	0	21.521757	-77.78116700000001	CU
1180	49	Cuba	Eggs	2017	2017	1000 tonnes	6	21.521757	-77.78116700000001	CU
1181	49	Cuba	Milk - Excluding Butter	2017	2017	1000 tonnes	27	21.521757	-77.78116700000001	CU
1182	50	Cyprus	Wheat and products	2017	2017	1000 tonnes	1	35.126413	33.429859	CY
1183	50	Cyprus	Barley and products	2017	2017	1000 tonnes	1	35.126413	33.429859	CY
1184	50	Cyprus	Maize and products	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1185	50	Cyprus	Rye and products	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1186	50	Cyprus	Oats	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1187	50	Cyprus	Sorghum and products	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1188	50	Cyprus	Potatoes and products	2017	2017	1000 tonnes	5	35.126413	33.429859	CY
1189	50	Cyprus	Roots, Other	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1190	50	Cyprus	Honey	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1191	50	Cyprus	Beans	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1192	50	Cyprus	Pulses, Other and products	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1193	50	Cyprus	Nuts and products	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1194	50	Cyprus	Groundnuts (Shelled Eq)	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1195	50	Cyprus	Sesame seed	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1196	50	Cyprus	Olives (including preserved)	2017	2017	1000 tonnes	1	35.126413	33.429859	CY
1197	50	Cyprus	Oilcrops, Other	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1198	50	Cyprus	Tomatoes and products	2017	2017	1000 tonnes	2	35.126413	33.429859	CY
1199	50	Cyprus	Onions	2017	2017	1000 tonnes	1	35.126413	33.429859	CY
1200	50	Cyprus	Vegetables, Other	2017	2017	1000 tonnes	9	35.126413	33.429859	CY
1201	50	Cyprus	Oranges, Mandarines	2017	2017	1000 tonnes	3	35.126413	33.429859	CY
1202	50	Cyprus	Lemons, Limes and products	2017	2017	1000 tonnes	1	35.126413	33.429859	CY
1203	50	Cyprus	Grapefruit and products	2017	2017	1000 tonnes	1	35.126413	33.429859	CY
1204	50	Cyprus	Citrus, Other	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1205	50	Cyprus	Bananas	2017	2017	1000 tonnes	1	35.126413	33.429859	CY
1206	50	Cyprus	Apples and products	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1207	50	Cyprus	Grapes and products (excl wine)	2017	2017	1000 tonnes	2	35.126413	33.429859	CY
1208	50	Cyprus	Fruits, Other	2017	2017	1000 tonnes	1	35.126413	33.429859	CY
1209	50	Cyprus	Spices, Other	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1210	50	Cyprus	Bovine Meat	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1211	50	Cyprus	Mutton & Goat Meat	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1212	50	Cyprus	Pigmeat	2017	2017	1000 tonnes	2	35.126413	33.429859	CY
1213	50	Cyprus	Poultry Meat	2017	2017	1000 tonnes	1	35.126413	33.429859	CY
1214	50	Cyprus	Offals, Edible	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1215	50	Cyprus	Fats, Animals, Raw	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1216	50	Cyprus	Eggs	2017	2017	1000 tonnes	0	35.126413	33.429859	CY
1217	50	Cyprus	Milk - Excluding Butter	2017	2017	1000 tonnes	21	35.126413	33.429859	CY
1218	54	Denmark	Wheat and products	2017	2017	1000 tonnes	148	56.26392	9.501785	DK
1219	54	Denmark	Barley and products	2017	2017	1000 tonnes	121	56.26392	9.501785	DK
1220	54	Denmark	Maize and products	2017	2017	1000 tonnes	2	56.26392	9.501785	DK
1221	54	Denmark	Rye and products	2017	2017	1000 tonnes	21	56.26392	9.501785	DK
1222	54	Denmark	Oats	2017	2017	1000 tonnes	11	56.26392	9.501785	DK
1223	54	Denmark	Cereals, Other	2017	2017	1000 tonnes	5	56.26392	9.501785	DK
1224	54	Denmark	Potatoes and products	2017	2017	1000 tonnes	288	56.26392	9.501785	DK
1225	54	Denmark	Sugar beet	2017	2017	1000 tonnes	0	56.26392	9.501785	DK
1226	54	Denmark	Honey	2017	2017	1000 tonnes	0	56.26392	9.501785	DK
1227	54	Denmark	Peas	2017	2017	1000 tonnes	1	56.26392	9.501785	DK
1228	54	Denmark	Pulses, Other and products	2017	2017	1000 tonnes	3	56.26392	9.501785	DK
1229	54	Denmark	Nuts and products	2017	2017	1000 tonnes	0	56.26392	9.501785	DK
1230	54	Denmark	Rape and Mustardseed	2017	2017	1000 tonnes	38	56.26392	9.501785	DK
1231	54	Denmark	Oilcrops, Other	2017	2017	1000 tonnes	0	56.26392	9.501785	DK
1232	54	Denmark	Tomatoes and products	2017	2017	1000 tonnes	1	56.26392	9.501785	DK
1233	54	Denmark	Onions	2017	2017	1000 tonnes	6	56.26392	9.501785	DK
1234	54	Denmark	Vegetables, Other	2017	2017	1000 tonnes	33	56.26392	9.501785	DK
1235	54	Denmark	Oranges, Mandarines	2017	2017	1000 tonnes	2	56.26392	9.501785	DK
1236	54	Denmark	Lemons, Limes and products	2017	2017	1000 tonnes	0	56.26392	9.501785	DK
1237	54	Denmark	Grapefruit and products	2017	2017	1000 tonnes	0	56.26392	9.501785	DK
1238	54	Denmark	Citrus, Other	2017	2017	1000 tonnes	0	56.26392	9.501785	DK
1239	54	Denmark	Bananas	2017	2017	1000 tonnes	4	56.26392	9.501785	DK
1240	54	Denmark	Apples and products	2017	2017	1000 tonnes	7	56.26392	9.501785	DK
1241	54	Denmark	Pineapples and products	2017	2017	1000 tonnes	0	56.26392	9.501785	DK
1242	54	Denmark	Grapes and products (excl wine)	2017	2017	1000 tonnes	1	56.26392	9.501785	DK
1243	54	Denmark	Fruits, Other	2017	2017	1000 tonnes	3	56.26392	9.501785	DK
1244	54	Denmark	Spices, Other	2017	2017	1000 tonnes	0	56.26392	9.501785	DK
1245	54	Denmark	Offals, Edible	2017	2017	1000 tonnes	1	56.26392	9.501785	DK
1246	54	Denmark	Fats, Animals, Raw	2017	2017	1000 tonnes	0	56.26392	9.501785	DK
1247	54	Denmark	Eggs	2017	2017	1000 tonnes	4	56.26392	9.501785	DK
1248	72	Djibouti	Maize and products	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1249	72	Djibouti	Sugar cane	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1250	72	Djibouti	Beans	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1251	72	Djibouti	Tomatoes and products	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1252	72	Djibouti	Vegetables, Other	2017	2017	1000 tonnes	4	11.825138	42.590275	DJ
1253	72	Djibouti	Oranges, Mandarines	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1254	72	Djibouti	Lemons, Limes and products	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1255	72	Djibouti	Bananas	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1256	72	Djibouti	Apples and products	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1257	72	Djibouti	Dates	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1258	72	Djibouti	Grapes and products (excl wine)	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1259	72	Djibouti	Fruits, Other	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1260	72	Djibouti	Pimento	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1261	72	Djibouti	Offals, Edible	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1262	72	Djibouti	Fats, Animals, Raw	2017	2017	1000 tonnes	0	11.825138	42.590275	DJ
1263	72	Djibouti	Milk - Excluding Butter	2017	2017	1000 tonnes	1	11.825138	42.590275	DJ
1264	55	Dominica	Maize and products	2017	2017	1000 tonnes	0	15.414999	-61.370976	DM
1265	55	Dominica	Cassava and products	2017	2017	1000 tonnes	0	15.414999	-61.370976	DM
1266	55	Dominica	Potatoes and products	2017	2017	1000 tonnes	0	15.414999	-61.370976	DM
